Zone,Easting,Northing,Longitud,Latitud,Fecha,Año,Día de la Semana,Hora,Turno,Distrito,Calle 2,Incidencia,Calle,Nº
15S,444324,4486951,-3.6573737249863,40.5314298149232,02/06/2021,2021,Miércoles,12:45,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,30
15S,444973,4487988,-3.64980161704057,40.5408148497988,02/06/2021,2021,Miércoles,4:35,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,8
15S,444416,4485556,-3.65616497123256,40.5188692846652,08/06/2021,2021,Martes,17:50,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,10
15S,445112,4488615,-3.64821474614596,40.5464723208449,09/06/2021,2021,Miércoles,23:15,Noche,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,104
15S,444923,4488053,-3.65039768319684,40.5413970722645,12/06/2021,2021,Sábado,8:00,Mañana,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,10
15S,446464,4488423,-3.63223260547929,40.5448311813997,13/06/2021,2021,Domingo,21:22,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,56
15S,446274,4488205,-3.634457746481,40.5428550507711,16/06/2021,2021,Miércoles,8:30,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,9
15S,444830,4489106,-3.65158776652713,40.5508766948144,16/06/2021,2021,Miércoles,19:50,Tarde,Norte,PALESTINA,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446585,4487178,-3.63069854765377,40.533623516515,18/06/2021,2021,Viernes,16:30,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,7
15S,444178,4485918,-3.65900630164486,40.5221143356031,19/06/2021,2021,Sábado,12:45,Mañana,Empresarial,BRICOMAT,CHOQUE CON VEHICULO ESTACIONADO,,55
15S,444222,4489047,-3.65876292094741,40.5503044831174,22/06/2021,2021,Martes,17:15,Tarde,Norte,SONRISA,CHOQUE CON VEHICULO ESTACIONADO,,8
15S,444569,4488126,-3.65458416989978,40.5420310767109,22/06/2021,2021,Martes,8:30,Mañana,Norte,CASABLANCA POLÍGONO,CHOQUE CON VEHICULO ESTACIONADO,,
15S,444279,4487090,-3.6579172595127,40.532678955394,22/06/2021,2021,Martes,13:15,Mañana,Empresarial,GRANJA,CHOQUE CON VEHICULO ESTACIONADO,,
15S,445434,4488643,-3.64441464646316,40.5467458269296,25/06/2021,2021,Viernes,15:43,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,104
15S,445801,4486833,-3.63992553008732,40.5304647176231,26/06/2021,2021,Sábado,23:45,Noche,Urbanizaciones,"DIVERSIA, CC",CHOQUE CON VEHICULO ESTACIONADO,,21
15S,445816,4488840,-3.63992045503677,40.5485455517358,27/06/2021,2021,Domingo,0:40,Noche,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,57
15S,445762,4486857,-3.64038803245222,40.5306783684819,01/07/2021,2021,Jueves,14:30,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,24
15S,446438,4487694,-3.63247786303674,40.5382623722167,05/07/2021,2021,Lunes,0:20,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446315,4487988,-3.63395517011726,40.5409028847158,18/07/2021,2021,Domingo,20:00,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,2
15S,444198,4486157,-3.65879128555658,40.5242686868289,21/07/2021,2021,Miércoles,10:10,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,3
15S,447935,4484681,-3.61455381016115,40.5112152786218,23/07/2021,2021,Viernes,18:55,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,18
15S,445440,4487720,-3.644264120708,40.5384314831046,23/07/2021,2021,Viernes,22:30,Noche,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,4
15S,446101,4487878,-3.63647272561027,40.5398980677961,24/07/2021,2021,Sábado,11:55,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,2
15S,446544,4488089,-3.63125965339278,40.5418275393667,27/07/2021,2021,Martes,22:45,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,30
15S,449055,4486353,-3.60146909085623,40.5263470287359,29/07/2021,2021,Jueves,17:50,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,179
15S,445606,4488366,-3.64235963815377,40.5442618159498,02/08/2021,2021,Lunes,21:05,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,61
15S,444929,4485578,-3.65011133092899,40.5191016974335,09/08/2021,2021,Lunes,12:15,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,4
15S,444524,4486378,-3.6549621902824,40.526281419152,10/08/2021,2021,Martes,10:40,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,78
15S,444532,4489270,-3.65512148913198,40.5523341623676,20/08/2021,2021,Viernes,0:27,Noche,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,4
15S,445673,4488437,-3.64157455955146,40.5449058074542,22/08/2021,2021,Domingo,0:40,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,89
15S,444514,4488466,-3.65526347156247,40.545090238999,31/08/2021,2021,Martes,17:10,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,158
15S,444627,4487757,-3.65386696865047,40.5387108659791,07/09/2021,2021,Martes,18:30,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,27
15S,444461,4486773,-3.65574061819578,40.5298355138171,08/09/2021,2021,Miércoles,8:50,Mañana,Empresarial,SAN JOSE ARTESANO,CHOQUE CON VEHICULO ESTACIONADO,,
15S,447351,4486510,-3.62159889117021,40.5276548898731,08/09/2021,2021,Miércoles,15:20,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,10
15S,445989,4488182,-3.63782118790079,40.5426293281043,11/09/2021,2021,Sábado,14:50,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,54
15S,444850,4485171,-3.65100840012758,40.5154300233433,11/09/2021,2021,Sábado,23:30,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,1
15S,445072,4485636,-3.64842835777225,40.519633669997,16/09/2021,2021,Jueves,7:30,Mañana,Urbanizaciones,HIEDRA,CHOQUE CON VEHICULO ESTACIONADO,,
15S,444948,4485646,-3.64989296590173,40.5197155309853,19/09/2021,2021,Domingo,18:00,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,64
15S,445282,4486947,-3.64606283805825,40.531457577166,19/09/2021,2021,Domingo,21:20,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446179,4487421,-3.63551280364751,40.5357862955029,19/09/2021,2021,Domingo,0:17,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,22
15S,446435,4487513,-3.63249795137008,40.5366316554826,25/09/2021,2021,Sábado,7:42,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,16
15S,445802,4487882,-3.64000363681711,40.5399145986652,26/09/2021,2021,Domingo,9:50,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,5
15S,444293,4488730,-3.65789648531781,40.547453614005,28/09/2021,2021,Martes,17:30,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,133
15S,445898,4488634,-3.63893444445355,40.5466951837285,29/09/2021,2021,Miércoles,13:15,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,63
15S,445902,4486854,-3.63873489360833,40.5306604921816,02/10/2021,2021,Sábado,22:15,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,21
15S,446127,4487862,-3.63616435600784,40.5397556241343,03/10/2021,2021,Domingo,2:42,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,25
15S,446471,4487545,-3.63207559549063,40.5369222508688,05/10/2021,2021,Martes,18:40,Tarde,Urbanizaciones,ANABEL SEGURA,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446136,4488188,-3.63608586355761,40.5426929480219,06/10/2021,2021,Martes,13:15,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,5
15S,445603,4486467,-3.64223169323847,40.527154669466,06/10/2021,2021,Miércoles,12:09,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,555
15S,444628,4486623,-3.65375586492503,40.5284954279392,08/10/2021,2021,Viernes,12:35,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,13
15S,444892,4486559,-3.65063353419352,40.5279364829574,13/10/2021,2021,Miércoles,14:00,Mañana,Empresarial,"NACIONAL I, CTRA",CHOQUE CON VEHICULO ESTACIONADO,,
15S,446406,4488125,-3.63289224759473,40.5421429272894,23/10/2021,2021,Sábado,22:30,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,4
15S,445824,4486885,-3.63965844030504,40.5309346585865,23/10/2021,2021,Sábado,0:29,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,24
15S,446066,4487384,-3.63684386176157,40.5354456381671,24/10/2021,2021,Domingo,8:50,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,20
15S,445602,4488451,-3.64241418883099,40.5450272660303,24/10/2021,2021,Domingo,13:00,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,6
15S,445589,4489493,-3.64265743274547,40.5544131406184,24/10/2021,2021,Domingo,17:00,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,9
15S,446111,4488296,-3.63639028191978,40.5436642293346,24/10/2021,2021,Domingo,20:15,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,10
15S,444140,4488756,-3.65970559125334,40.5476775283615,26/10/2021,2021,Martes,15:00,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,153
15S,445893,4487427,-3.63889017663211,40.5358217230108,28/10/2021,2021,Jueves,15:50,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,32
15S,444803,4489033,-3.65190025434985,40.5502172858451,31/10/2021,2021,Domingo,14:45,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,8
15S,445998,4486942,-3.63760900258065,40.5314594925419,02/11/2021,2021,Martes,23:48,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,20
15S,444078,4488795,-3.66044121527832,40.5480246708734,06/11/2021,2021,Sábado,6:15,Mañana,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,163
15S,446099,4487644,-3.63647639085791,40.5377899711078,06/11/2021,2021,Sábado,4:30,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,57
15S,445180,4486067,-3.64719082933588,40.5235234426967,07/11/2021,2021,Domingo,3:00,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,76
15S,446277,4488152,-3.63441781647286,40.5423777999941,07/11/2021,2021,Domingo,12:30,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,2
15S,445848,4487787,-3.63945233481754,40.5390618082958,08/11/2021,2021,Lunes,12:35,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,3
15S,446479,4486819,-3.63191969050118,40.530382654451,23/11/2021,2021,Martes,17:00,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,48
15S,444635,4487848,-3.65378047662794,40.5395311624721,04/12/2021,2021,Sábado,12:50,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,30
15S,444767,4488184,-3.65225120197858,40.542566784739,05/12/2021,2021,Domingo,12:00,Mañana,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,1
15S,446028,4487872,-3.63733419188197,40.5398392658096,06/12/2021,2021,Lunes,3:10,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,2
15S,445896,4486304,-3.63875868751718,40.5257054712776,08/12/2021,2021,Miércoles,17:15,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,174
15S,446536,4488369,-3.63137780363134,40.5443493770312,09/12/2021,2021,Jueves,18:15,Tarde,Centro,UNION,CHOQUE CON VEHICULO ESTACIONADO,,
15S,445240,4486197,-3.64649377958347,40.5246985009488,10/12/2021,2021,Viernes,18:00,Tarde,Urbanizaciones,JAZMIN,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446538,4487986,-3.63132179179735,40.5408992860916,11/12/2021,2021,Sábado,14:30,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,17
15S,446327,4487724,-3.63379105866306,40.538525442511,12/12/2021,2021,Domingo,14:45,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,20
15S,446692,4488262,-3.62952661826199,40.5433955295114,13/12/2021,2021,Lunes,13:30,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,72
15S,445859,4487926,-3.63933435358513,40.5403146943806,13/12/2021,2021,Lunes,15:20,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,1
15S,444418,4486750,-3.65624625992704,40.5296254388201,13/12/2021,2021,Lunes,15:10,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,18
15S,445400,4485937,-3.64458250383061,40.5223668658748,14/12/2021,2021,Martes,14:45,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,,135
15S,444709,4489017,-3.65300896613459,40.5500668829566,17/12/2021,2021,Viernes,9:15,Mañana,Norte,,CHOQUE CON VEHICULO ESTACIONADO,,9
15S,444207,4485903,-3.65866264113977,40.5219811616452,19/12/2021,2021,Domingo,11:49,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,55
15S,446534,4488366,-3.63140116728793,40.5443222227528,20/12/2021,2021,Lunes,18:00,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,36
15S,445474,4487444,-3.64383885820199,40.5359474042727,22/12/2021,2021,Miércoles,17:10,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,8
15S,445208,4486887,-3.64693131512241,40.5309121848963,22/12/2021,2021,Miércoles,11:30,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,,
15S,445658,4487733,-3.64169116929469,40.5385629167776,28/12/2021,2021,Martes,21:00,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,,
15S,446468,4484416,-3.63184628122231,40.5087346572186,07/01/2021,2021,Jueves,19:50,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,36
15S,447439,4485752,-3.6204970059987,40.5208320654786,08/01/2021,2021,Viernes,9:40,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,48
15S,446076,4488775,-3.6368444532526,40.5479769722287,09/01/2021,2021,Sábado,1:28,Noche,Centro,"MADRID, AV, ALCO",CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446069,4487552,-3.6368227699147,40.5369592459068,15/01/2021,2021,Viernes,10:30,Mañana,Centro,MENINA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445525,4485183,-3.64304199450944,40.5155827364035,17/02/2021,2021,Miércoles,2:43,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,86
15S,445306,4485617,-3.64566449838643,40.5194779773644,22/02/2021,2021,Lunes,14:45,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,14
15S,445766,4487319,-3.64038042815961,40.5348405142237,24/02/2021,2021,Miércoles,19:50,Tarde,Empresarial,,CHOQUE MOBILIARIO URBANO SEÑAL,,2
15S,444081,4487951,-3.66033111472786,40.5404218232525,26/02/2021,2021,Viernes,19:04,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,,66
15S,446744,4488325,-3.62891788160969,40.5439664034219,08/03/2021,2021,Lunes,0:15,Noche,Centro,"MARQUESA VDA ALDAMA, CALLE",CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445935,4488146,-3.6384557623804,40.5423015039954,12/03/2021,2021,Viernes,22:30,Noche,Centro,ISLA DE CORCEGA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,444929,4489069,-3.65041536923181,40.5505499734896,15/03/2021,2021,Lunes,18:46,Tarde,Norte,PALESTINA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,443848,4487223,-3.66301771398555,40.5338479808146,17/03/2021,2021,Miércoles,9:40,Mañana,Empresarial,PEDRIZA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,444745,4484714,-3.6522078867483,40.5113061881431,21/03/2021,2021,Domingo,7:15,Mañana,Urbanizaciones,CAMINO DEL CURA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445523,4485510,-3.64309374863802,40.5185283605686,21/03/2021,2021,Domingo,8:30,Mañana,Urbanizaciones,CAMINO NUEVO,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,444034,4489341,-3.66100918729887,40.5529402543282,23/03/2021,2021,Martes,16:30,Tarde,Norte,HECHIZO (DEL),CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445201,4489005,-3.64719756108205,40.5499914773126,24/03/2021,2021,Miércoles,22:59,Noche,Norte,CONSTITUCION,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445851,4487916,-3.63942796095401,40.5402240876608,03/04/2021,2021,Sábado,0:15,Noche,Centro,NAVARRA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446254,4484762,-3.63440138152853,40.5118377442453,03/04/2021,2021,Sábado,22:50,Noche,Urbanizaciones,CAMINO SUR,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446983,4486704,-3.62595968767825,40.5293790735098,06/04/2021,2021,Martes,10:30,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,1
15S,446058,4487853,-3.63697833321402,40.5396700596509,07/04/2021,2021,Miércoles,10:35,Mañana,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,17
15S,445446,4488978,-3.64430185854677,40.5497644231329,07/04/2021,2021,Miércoles,9:30,Mañana,Norte,ESCORIAL,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,447741,4487359,-3.6170647760537,40.5353277406091,11/04/2021,2021,Domingo,1:04,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,8
15S,446545,4487999,-3.63124023431134,40.5410168470401,20/04/2021,2021,Martes,16:30,Tarde,Centro,EMPECINADO,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446431,4488020,-3.63258814104482,40.5411986612954,23/04/2021,2021,Viernes,18:33,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,1
15S,443835,4487725,-3.66321579394399,40.5383692970732,28/04/2021,2021,Miércoles,17:30,Tarde,Empresarial,"PEÑALARA, AVDA",CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446621,4488175,-3.63035767843862,40.542607226741,30/04/2021,2021,Viernes,19:25,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,48
15S,444162,4488902,-3.65945868925959,40.5489942304268,05/05/2021,2021,Miércoles,12:02,Mañana,Norte,PARQUE,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445610,4486563,-3.64215730795715,40.5280199363014,11/05/2021,2021,Martes,9:31,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,37
15S,446104,4487817,-3.63643210131122,40.5393487503388,22/05/2021,2021,Sábado,21:05,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,40
15S,445845,4488358,-3.63953667726466,40.5442054055436,24/05/2021,2021,Lunes,19:46,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,1
15S,443923,4488768,-3.66226925990865,40.547770967562,06/06/2021,2021,Domingo,1:10,Noche,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,,124
15S,446431,4486706,-3.6324768206292,40.5293616017245,16/06/2021,2021,Miércoles,9:41,Mañana,Urbanizaciones,SALVIA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445999,4488164,-3.63770156607513,40.5424678287851,17/06/2021,2021,Jueves,10:20,Mañana,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,55
15S,446386,4487838,-3.63310407266634,40.539556220578,21/06/2021,2021,Lunes,1:15,Noche,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,,22
15S,441366,4494137,-3.69296414731036,40.5959592247527,30/06/2021,2021,Miércoles,0:30,Noche,Otros,TRES CANTOS,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,444113,4488767,-3.66002541350899,40.5477747991183,30/06/2021,2021,Miércoles,15:30,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,,167
15S,446323,4486440,-3.6337293051503,40.5269583740515,30/06/2021,2021,Miércoles,15:22,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,90
15S,446106,4488165,-3.63643815501185,40.542483804007,07/07/2021,2021,Miércoles,17:10,Tarde,Centro,ORENSE,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445250,4486794,-3.64642739884292,40.5300771789754,12/07/2021,2021,Lunes,8:50,Mañana,Empresarial,,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,445084,4485645,-3.64828748668784,40.519715540519,13/07/2021,2021,Martes,3:20,Noche,Urbanizaciones,HIEDRA,CHOQUE MOBILIARIO URBANO SEÑAL,,
15S,446017,4486285,-3.63732860888035,40.525542198979,16/07/2021,2021,Viernes,6:10,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,,18
