fecha;provincia;dosis_administradas;personas_vacunadas_ciclo_completo;personas_vacunadas_1a_dosis;porcentaje_residentes_1a_dosis;porcentaje_residentes_2a_dosis;personas_vacunadas_3a_dosis;porcentaje_residentes_3a_dosis
2021-09-07;Segovia;305;218;250;78.86863264;73.71089016;0;
2021-09-07;TotalCyL;11923;11064;4300;82.0458571;76.55364401;3;
2021-09-08;León;767;564;701;81.9323064;76.58197481;0;
2021-09-09;Salamanca;3096;2679;426;85.66599341;79.6731917;2;
2021-09-09;TotalCyL;17620;15178;3511;82.27388161;77.49363444;5;
2021-09-10;León;1308;1399;230;82.03505835;76.75943554;0;
2021-09-10;Salamanca;1595;1745;82;85.66599341;79.70265304;0;
2021-09-10;TotalCyL;10961;10610;2121;82.27388161;77.53534777;6;
2021-09-11;Burgos;0;442;0;79.81993569;76.0757724;0;
2021-09-11;León;0;137;0;82.0896111;77.00853783;0;
2021-09-11;Salamanca;2976;2932;56;85.72461237;81.07852815;0;
2021-09-11;Soria;681;802;40;81.75037127;78.05004275;0;
2021-09-11;TotalCyL;3744;4748;129;82.36920847;78.07144128;2;
2021-09-12;León;0;0;0;82.23880957;77.13035039;0;
2021-09-12;Soria;1;2;0;81.77624769;78.31668242;0;
2021-09-12;Zamora;0;0;0;83.83883978;81.17218093;0;
2021-09-13;León;1187;514;673;82.23880957;77.13035039;0;
2021-09-13;Zamora;6;6;0;83.83883978;81.17218093;0;
2021-09-14;Palencia;69;37;59;82.09093007;75.72807056;0;
2021-09-14;Segovia;322;364;222;79.52996521;76.65984701;0;
2021-09-14;Valladolid;3303;1277;2053;83.07977159;79.31984888;1;
2021-09-14;Zamora;129;117;12;83.85408118;81.24369827;0;
2021-09-15;León;1705;1765;333;82.44650435;78.37783362;1;
2021-09-15;TotalCyL;6569;7113;1843;82.68884363;79.21122978;4;
2021-09-16;Ávila;647;651;128;83.55363304;79.75948853;0;
2021-09-16;Palencia;2806;2636;249;82.31922206;78.22618372;0;
2021-09-16;Zamora;273;87;190;83.97952963;81.63997468;0;
2021-09-16;TotalCyL;11559;9868;2857;82.81076847;79.6385513;6;
2021-09-17;Ávila;883;700;241;83.71219809;80.17683174;0;
2021-09-18;Valladolid;0;983;0;83.50020839;80.52968507;0;
2021-09-18;TotalCyL;2783;4380;456;82.96079448;79.96682976;4;
2021-09-19;Ávila;0;0;0;83.71156383;80.19712807;0;
2021-09-19;Palencia;0;0;0;82.40467562;79.36514867;0;
2021-09-19;Segovia;1;0;1;79.72282672;77.27231264;0;
2021-09-19;TotalCyL;48;352;19;82.9609615;79.97196564;2;
2021-09-20;Soria;0;0;0;82.06876378;79.59587777;0;
2021-09-20;Valladolid;1137;1025;106;83.52921066;80.74230432;0;
2021-09-21;Ávila;1070;1064;31;83.77435559;81.3901715;0;
2021-09-21;TotalCyL;7814;6415;2526;83.1466046;80.58255022;8;
2021-09-22;León;693;701;256;82.87153376;80.25081117;1;
2021-09-22;Salamanca;993;939;252;86.49394828;84.16984313;0;
2021-09-22;Soria;0;60;0;82.27465011;79.85801719;0;
2021-09-22;Zamora;319;306;25;84.22690928;82.23380308;0;
2021-09-23;Zamora;190;20;187;84.33770253;82.2502169;0;
2021-09-24;León;819;430;288;;;213;
2021-09-24;Palencia;318;259;204;;;80;
2021-09-24;Salamanca;378;313;221;;;0;
2021-09-24;Soria;252;164;151;;;0;
2021-09-24;Zamora;651;145;230;;;409;
2021-09-24;TotalCyL;5050;2513;2232;;;1363;
2021-09-25;Ávila;0;80;0;;;;
2021-09-25;Burgos;2;161;0;;;;
2021-09-25;Salamanca;0;126;0;;;;
2021-09-25;Zamora;0;160;0;;;;
2021-09-25;TotalCyL;49;1439;11;;;;
2021-09-26;Salamanca;1;1;0;86.64368479;84.40280035;0;
2021-09-26;TotalCyL;41;37;10;83.384024;81.00289864;2;
2021-09-27;Palencia;503;115;14;83.02281049;80.75423681;373;
2021-09-27;Salamanca;1119;325;89;86.67314614;84.50394083;713;
2021-09-27;Segovia;385;127;37;80.0473032;77.83460822;225;
2021-09-28;Burgos;502;261;218;81.31441353;78.88214735;98;
2021-09-28;Palencia;569;20;21;83.04152294;80.77294927;536;
2021-09-29;León;1088;382;155;83.09303105;80.68789039;626;
2021-09-29;Soria;355;66;107;83.01044057;80.79294361;248;
2021-09-29;Zamora;806;246;662;84.94794476;82.7068727;1;
2021-09-30;León;1148;572;154;83.12939955;80.76676182;501;
2021-09-30;Palencia;551;628;27;83.1513027;81.26758191;0;
2021-09-30;Zamora;698;643;2;84.95615166;83.10842498;455;
2021-09-30;TotalCyL;7142;3125;1266;83.60649509;81.42662922;3725;
2021-10-01;Palencia;411;27;0;;;408;
2021-10-01;Segovia;318;59;59;;;242;
2021-10-01;Soria;231;141;3;;;81;
2021-10-01;Zamora;685;169;114;;;403;
2021-10-02;Palencia;2;2;0;;;0;
2021-10-02;TotalCyL;545;383;9;;;482;
2021-10-03;Burgos;685;6;1;81.490843;79.18216133;678;
2021-10-03;Salamanca;0;0;0;86.85021792;84.83986089;0;
2021-10-03;Soria;0;0;0;83.06556861;81.14621304;0;
2021-10-04;Ávila;232;6;49;84.31411102;82.08468642;178;
2021-10-04;León;269;97;0;83.16401534;80.81298925;172;
2021-10-04;Salamanca;740;35;71;86.87755319;84.85474343;644;
2021-10-04;Zamora;520;63;1;85.02942763;83.23856309;452;
2021-10-04;TotalCyL;4748;716;358;83.65422115;81.52567228;3678;
2021-10-05;León;411;137;115;83.18942947;80.82613449;154;
2021-10-06;Zamora;178;110;65;85.07866907;83.26377002;1;
2021-10-06;TotalCyL;5268;2083;945;83.73255368;81.5981591;2639;
2021-10-07;Burgos;849;427;40;81.67817699;79.3678177;627;
2021-10-08;Ávila;300;183;99;;;11;
2021-10-08;Salamanca;472;76;145;;;284;
2021-10-08;TotalCyL;2994;1365;855;;;1025;
2021-10-09;Burgos;0;90;0;;;0;
2021-10-09;Segovia;0;31;0;;;0;
2021-10-09;Valladolid;0;72;0;;;0;
2021-10-10;León;1;3;1;83.25997559;80.97248482;0;
2021-10-10;Zamora;0;0;0;85.10973808;83.32708045;0;
2021-10-10;TotalCyL;17;11;6;83.79723231;81.71983341;1;
2021-10-11;Palencia;100;73;25;;;2;
2021-10-11;Segovia;95;69;17;;;3;
2021-10-11;Valladolid;468;235;170;;;48;
2021-10-12;Palencia;1;16;1;83.33468479;81.54826879;0;
2021-10-12;Valladolid;0;102;0;84.27097718;82.21508156;0;
2021-10-12;Zamora;0;0;0;85.10973808;83.32708045;0;
2021-10-13;Ávila;201;163;23;84.52849097;82.43352953;10;
2021-10-13;León;562;345;108;83.28867603;81.00447157;106;
2021-10-13;Valladolid;1043;918;112;84.29652223;82.34933708;5;
2021-10-14;León;870;601;172;83.33139806;81.05880523;148;
2021-10-14;Palencia;139;132;49;83.43386082;81.70171094;3;
2021-10-14;Soria;114;87;3;83.46946582;81.67611719;33;
2021-10-14;Zamora;247;230;8;85.12204844;83.37749431;0;
2021-10-15;Burgos;371;189;134;;;76;
2021-10-16;Burgos;0;86;0;;;0;
2021-10-16;Soria;0;36;0;;;0;
2021-10-16;Valladolid;0;49;0;;;0;
2021-10-17;León;1;1;0;83.34476239;81.11730155;0;
2021-10-17;Zamora;0;0;0;85.12966914;83.45545994;0;
2021-10-17;TotalCyL;16;13;4;83.90738222;81.94176168;2;
2021-10-18;León;243;111;3;83.34936322;81.12277873;112;1.609853672
2021-10-18;Palencia;69;34;30;83.47565197;81.80151072;5;2.514954373
2021-10-18;Valladolid;461;375;7;84.34146613;82.46688268;74;1.550756844
2021-10-18;Zamora;253;181;0;85.12791052;83.4601496;54;2.718831336
2021-10-19;León;530;301;92;83.37127196;81.13964845;128;1.686534236
2021-10-20;León;615;358;110;83.39668609;81.17470242;188;1.772854642
2021-10-20;Valladolid;377;354;58;84.37680664;82.5039518;18;1.649671852
2021-10-21;León;397;282;145;;;16;
2021-10-21;Palencia;109;171;19;;;1;
2021-10-21;Salamanca;195;161;36;;;34;
2021-10-21;Segovia;136;116;31;;;7;
2021-10-21;TotalCyL;1774;1559;570;;;92;
2021-10-22;Ávila;158;108;46;;;14;
2021-10-22;Burgos;414;214;243;;;0;
2021-10-22;León;247;205;91;;;23;
2021-10-22;Valladolid;538;391;205;;;21;
2021-10-23;Segovia;0;7;0;;;0;
2021-10-24;Zamora;0;0;0;;;;
2021-10-25;Burgos;340;125;213;;;2;
2021-10-25;Palencia;160;117;26;;;5;
2021-10-25;Segovia;0;0;0;;;0;
2021-10-25;TotalCyL;1275;757;453;;;53;
2021-10-26;León;359;210;128;83.39734335;81.18981945;12;1.801993256
2021-10-26;Zamora;45;16;2;85.19297958;83.6125636;27;2.834314254
2021-10-27;Burgos;369;184;177;82.31035929;80.21445547;12;1.86411296
2021-10-27;Soria;6;5;0;83.67197696;82.04288736;1;2.582017011
2021-10-27;Valladolid;327;194;69;84.45094488;82.57367247;128;1.788729067
2021-10-28;León;413;263;146;83.54237916;81.35501129;36;1.910441483
2021-10-28;Palencia;90;59;30;83.69396398;82.04477267;4;2.871114826
2021-10-28;Segovia;201;119;73;80.75619959;78.76568629;23;2.083034702
2021-10-29;Ávila;185;93;74;;;12;
2021-10-29;León;181;132;92;;;28;
2021-10-29;Salamanca;151;77;55;;;28;
2021-10-30;Ávila;0;26;0;;;0;
2021-10-30;León;1;51;0;;;1;
2021-10-30;Soria;0;28;0;;;0;
2021-10-30;Zamora;113;0;2;;;111;
2021-10-30;TotalCyL;145;317;18;;;116;
2021-10-31;Soria;0;0;0;;;0;
2021-10-31;Zamora;0;1;0;;;0;
2021-10-31;TotalCyL;16;11;11;;;2;
2021-11-01;Palencia;0;0;0;83.72328017;82.0990388;0;2.887956038
2021-11-01;Segovia;0;0;0;80.77704948;78.8054314;0;2.119522016
2021-11-01;TotalCyL;30;7;16;84.19081572;82.27613639;6;2.179030764
2021-11-02;Burgos;704;210;165;82.58269258;80.44932196;329;2.064308682
2021-11-02;León;357;253;50;83.58071944;81.41613666;21;1.972443196
2021-11-02;Segovia;125;62;37;80.80636964;78.82172038;13;2.159918685
2021-11-03;Ávila;32;1;0;84.83103308;82.93966917;30;2.704485488
2021-11-03;Segovia;270;128;26;80.8278711;78.8549499;120;2.29935235
2021-11-03;Valladolid;315;190;84;84.61669954;82.7282872;107;2.029966446
2021-11-04;Burgos;861;168;145;;;616;
2021-11-04;Palencia;1773;70;37;;;1691;
2021-11-04;Salamanca;1599;63;28;;;1514;
2021-11-04;Zamora;2286;37;13;;;2238;
2021-11-05;Zamora;1218;38;11;;;1176;
2021-11-06;Ávila;0;40;0;;;0;
2021-11-06;León;0;18;0;;;0;
2021-11-06;Palencia;0;12;0;;;0;
2021-11-06;Valladolid;0;2;0;;;0;
2021-11-07;Burgos;17;0;16;;;1;
2021-11-07;León;5;0;5;;;0;
2021-11-07;Salamanca;9;0;9;;;0;
2021-11-07;Segovia;15;0;15;;;0;
2021-11-07;TotalCyL;338;7;75;;;257;
2021-11-08;Burgos;2666;204;62;;;2407;
2021-11-08;Segovia;769;77;20;;;668;
2021-11-08;Zamora;1703;32;13;;;1658;
2021-11-08;TotalCyL;14125;631;264;;;13266;
2021-11-09;Burgos;2620;203;105;82.80581574;80.76359569;2336;4.275688522
2021-11-09;León;2205;186;51;83.71742993;81.57431771;1962;3.32815557
2021-11-09;Palencia;2385;72;17;83.92786971;82.35727073;2315;7.44132085
2021-11-09;Soria;795;9;3;83.9982449;82.42090815;783;5.77381756
2021-11-09;Valladolid;4304;211;120;84.68430747;82.90422146;3994;4.075682466
2021-11-10;Burgos;2864;221;80;;;2618;
2021-11-10;Palencia;2573;50;24;;;2501;
2021-11-10;Salamanca;3668;156;48;;;3469;
2021-11-10;Zamora;2905;80;107;;;2731;
2021-11-11;Ávila;2434;143;19;;;2273;
2021-11-11;Soria;1219;24;18;;;1180;
2021-11-11;Zamora;2665;62;6;;;2638;
2021-11-13;Ávila;6;32;0;;;6;
2021-11-13;Palencia;10;9;0;;;10;
2021-11-13;Valladolid;0;29;0;;;0;
2021-11-14;Burgos;29;0;16;82.84999301;80.8958479;13;5.291765693
2021-11-14;León;5;0;2;83.73298513;81.64639744;3;4.157182011
2021-11-14;Segovia;3;0;3;80.97838127;79.09211744;0;5.36298362
2021-11-15;Segovia;1163;54;13;81.05200745;79.14359061;1096;6.975592593
2021-11-15;TotalCyL;21294;473;283;84.45132568;82.64090879;20551;8.117146391
2021-11-16;Burgos;2918;91;55;82.9531665;81.00097861;2798;7.503425136
2021-11-16;Palencia;1644;50;34;84.06384691;82.54439531;1578;14.15285583
2021-11-17;Ávila;2459;31;8;85.07332048;83.28534098;2419;8.517480211
2021-11-17;Salamanca;3035;112;60;87.57642485;85.93266413;2884;11.40002126
2021-11-18;Ávila;2783;31;6;85.0841029;83.35637812;2741;10.2052466
2021-11-18;Salamanca;3375;82;62;87.61013835;85.96151802;3244;12.18120245
2021-11-18;TotalCyL;26835;994;698;84.53583797;82.75423209;25255;11.08818757
2021-11-19;Ávila;921;125;149;;;648;
2021-11-19;Burgos;2420;240;82;;;2180;
2021-11-19;León;3126;113;60;;;3002;
2021-11-19;Palencia;1282;33;33;;;1232;
2021-11-19;Segovia;1366;76;18;;;1282;
2021-11-19;Soria;856;104;70;;;683;
2021-11-19;Valladolid;4353;308;206;;;3897;
2021-11-19;Zamora;1400;51;10;;;1348;
2021-11-20;Burgos;9;21;1;;;8;
2021-11-20;León;11;14;1;;;9;
2021-11-20;Salamanca;1364;21;6;;;1347;
2021-11-20;Segovia;0;3;0;;;0;
2021-11-20;Valladolid;0;103;0;;;0;
2021-11-20;TotalCyL;1903;267;14;;;1862;
2021-11-21;Burgos;15;0;13;;;2;
2021-11-21;Valladolid;28;0;27;;;1;
2021-11-22;León;3408;34;55;83.92797285;81.87556278;3322;9.346484415
2021-11-22;Segovia;1730;56;21;81.20316918;79.32211783;1649;11.5886316
2021-11-22;Soria;627;12;2;84.32788803;82.84055623;611;16.23351784
2021-11-23;Burgos;2489;152;65;83.12596114;81.25681532;2300;10.71550398
2021-11-23;León;4524;140;246;83.97880111;81.90251052;4140;10.16850006
2021-11-23;Segovia;1348;56;25;81.2188066;79.3592567;1270;12.40438369
2021-11-23;Soria;654;10;8;84.34138878;82.84955673;636;16.76229693
2021-11-23;TotalCyL;20521;864;728;84.64014217;82.86020649;19116;13.3104766
2021-11-24;Salamanca;3113;91;68;87.72555392;86.06873301;2972;15.547085
2021-11-24;Segovia;1256;69;127;81.3178436;79.3944409;1064;13.0331383
2021-11-25;León;7377;241;222;84.07739041;82.01555958;6954;12.1781881
2021-11-25;Zamora;591;22;8;85.91225643;84.41156471;563;21.60878843
2021-11-26;Soria;271;27;1;;;263;
2021-11-26;Valladolid;4469;194;151;;;4217;
2021-11-27;Ávila;698;82;7;;;686;
2021-11-27;Burgos;819;54;5;;;810;
2021-11-27;Valladolid;1042;58;14;;;1024;
2021-11-28;León;63;15;8;84.13566764;82.06375879;54;13.29356168
2021-11-28;TotalCyL;2861;37;93;84.77317386;82.97987656;2743;15.46837929
2021-11-29;Ávila;1726;13;7;85.44943678;83.61515628;1705;16.3994317
2021-11-29;Burgos;2389;170;87;83.26716063;81.41059695;2137;13.02670208
2021-11-29;León;5483;51;82;84.16108177;82.08391483;5352;14.19598238
2021-11-29;Palencia;1081;73;68;84.40191865;82.8843383;949;18.75362554
2021-11-29;Salamanca;2147;77;128;87.86526751;86.16076174;1947;17.76033045
2021-11-29;TotalCyL;19644;701;679;84.81158854;83.00897985;18282;16.1346234
2021-11-30;Salamanca;4655;97;94;87.90809276;86.19629759;4489;18.36170633
2021-11-30;Soria;2924;33;15;84.64515548;83.08806984;2881;22.49898744
2021-12-01;Ávila;3000;32;12;85.53950173;83.72107773;2954;19.30370915
2021-12-01;Salamanca;4495;71;100;87.94575468;86.22089933;4331;19.1510881
2021-12-01;Valladolid;8381;213;225;85.23304568;83.39725996;8050;17.82870994
2021-12-01;Zamora;5705;120;223;86.12211879;84.54697869;5370;25.56451802
2021-12-02;Ávila;3556;38;23;;;3493;
2021-12-02;Burgos;5677;185;241;;;5274;
2021-12-02;León;12898;270;247;;;12439;
2021-12-02;Palencia;1784;75;57;;;1675;
2021-12-02;Soria;2620;51;27;;;2548;
2021-12-02;Valladolid;8875;228;209;;;8505;
2021-12-03;Palencia;2860;63;42;;;2777;
2021-12-03;Zamora;4497;58;21;;;4423;
2021-12-04;Zamora;3084;36;16;;;3033;
2021-12-05;Ávila;1;1;0;;;1;
2021-12-05;Burgos;7110;90;44;;;6978;
2021-12-05;Palencia;0;0;0;;;0;
2021-12-05;Valladolid;3003;30;24;;;2947;
2021-12-06;Burgos;5382;76;56;83.49224102;81.68097302;5254;22.05536139
2021-12-06;Soria;5;1;4;84.91967058;83.36596013;0;29.72075964
2021-12-06;Valladolid;2874;31;32;85.33157655;83.54169508;2810;21.5907454
2021-12-07;Burgos;3007;133;59;;;2821;
2021-12-07;Segovia;2906;70;16;;;2818;
2021-12-08;Ávila;2;18;1;85.69552973;83.89423077;1;23.07375178
2021-12-08;León;3936;74;105;84.50702065;82.36850926;3795;26.24753801
2021-12-08;Soria;2;26;2;85.01980109;83.41546285;0;30.39354665
2021-12-08;Valladolid;3162;108;56;85.39591932;83.58126108;3061;23.27748637
2021-12-09;León;9719;269;222;84.57975765;82.43489272;9258;28.13891889
2021-12-09;Segovia;3720;203;171;81.91336869;79.9801926;3360;23.53562074
2021-12-10;Burgos;1656;200;140;;;1396;
2021-12-10;León;6908;150;85;;;6717;
2021-12-10;Palencia;3302;78;66;;;3183;
2021-12-10;Salamanca;3523;116;56;;;3359;
2021-12-10;TotalCyL;29441;1190;757;;;27771;
2021-12-11;Salamanca;4217;76;39;;;4109;
2021-12-11;Soria;0;34;0;;;0;
2021-12-11;Zamora;540;41;20;;;479;
2021-12-12;Ávila;0;0;0;85.75071037;84.03503653;0;25.52009336
2021-12-12;Segovia;5;1;1;81.93812794;80.08118427;2;25.22706837
2021-12-12;Valladolid;5693;50;49;85.524989;83.68977949;5595;27.36027535
2021-12-13;Ávila;1357;13;11;85.79447433;84.07689771;1330;26.34907144
2021-12-13;León;3325;74;92;84.64154027;82.51683138;3154;30.21674309
2021-12-14;Ávila;2018;29;12;85.95113659;84.24878222;1978;27.53006393
2021-12-14;Palencia;2133;62;64;84.90091753;83.39705965;2023;32.24530785
2021-12-14;Salamanca;5825;160;106;88.28501572;86.60146699;5577;30.82628438
2021-12-14;Zamora;1088;140;113;86.4802917;84.9895655;839;37.02956832
2021-12-15;Ávila;2481;42;201;86.05008119;84.28049523;2240;28.53409783
2021-12-15;León;2400;180;399;84.81483835;82.66142902;1856;31.31349425
2021-12-15;Salamanca;5322;148;98;88.35092408;86.67132379;5100;31.79699008
2021-12-15;TotalCyL;24238;1139;4080;85.48188289;83.59856162;19293;30.65595565
2021-12-16;León;6374;287;2281;85.43047373;82.80339761;3863;32.19291077
2021-12-16;Salamanca;3925;132;102;88.43110753;86.75150724;3710;33.31743838
2021-12-16;Segovia;1202;127;739;83.05750661;80.48580253;397;28.78002059
2021-12-16;Valladolid;6781;408;144;85.78812213;83.9607874;6238;30.34981341
2021-12-16;Zamora;744;28;5;86.53832626;85.07222079;708;37.96515581
2021-12-17;Burgos;3711;190;894;;;2681;
2021-12-17;León;3413;428;1720;;;1592;
2021-12-17;Palencia;1916;239;1255;;;633;
2021-12-17;TotalCyL;20123;1598;7502;;;11903;
2021-12-18;León;20;206;2;;;18;
2021-12-18;Salamanca;1532;33;4;;;1498;
2021-12-18;Segovia;0;88;0;;;0;
2021-12-19;Soria;427;66;427;89.45029477;84.23675802;0;33.30858197
2021-12-19;Valladolid;7;240;7;86.423483;84.02628258;0;30.73759865
2021-12-20;Ávila;1822;61;1020;88.38542724;84.75809316;791;32.44240917
2021-12-20;Burgos;2273;196;241;84.76695093;82.31846778;1875;30.36879631
2021-12-20;León;3474;113;646;85.98235471;82.9019869;2718;33.0913879
2021-12-20;Palencia;195;39;69;87.59738275;83.64344035;94;33.72109705
2021-12-20;Segovia;1648;46;665;84.02898135;80.60047694;942;29.54299639
2021-12-20;Valladolid;462;64;208;86.4678507;84.04068768;187;30.78753632
2021-12-20;TotalCyL;14082;707;3970;86.64284122;83.83873686;9572;32.63861226
2021-12-21;Palencia;689;80;554;87.94293948;83.69770648;108;33.78035317
2021-12-21;Salamanca;2670;262;1537;89.24053516;86.87481966;1019;34.85033941
2021-12-21;Soria;2576;81;310;90.00607533;84.4381441;2207;37.66819675
2021-12-21;Valladolid;488;280;52;86.49339574;84.09100949;212;30.85111083
2021-12-21;Zamora;675;30;475;87.33732736;85.14022088;166;38.7325017
2021-12-21;TotalCyL;17307;1424;5270;86.87825637;83.89335251;11178;33.06104844
2021-12-22;Salamanca;2459;261;1290;89.64722319;86.92493432;1058;35.13675227
2021-12-22;Valladolid;2068;138;736;86.6393674;84.11693867;1201;31.06872384
2021-12-22;TotalCyL;17754;1706;5755;87.14122989;83.96166382;10936;33.47337988
2021-12-23;Burgos;2330;263;1497;;;746;
2021-12-23;Soria;1476;45;14;;;1432;
2021-12-23;Valladolid;2180;277;1396;;;614;
2021-12-24;Ávila;7;48;0;;;6;
2021-12-24;Burgos;0;224;0;;;0;
2021-12-24;Palencia;0;36;0;;;0;
2021-12-24;Salamanca;0;130;0;;;0;
2021-12-25;León;3;1;0;;;2;
2021-12-25;Soria;0;0;0;;;0;
2021-12-25;Valladolid;0;0;0;;;0;
2021-12-25;TotalCyL;13;2;2;;;10;
2021-12-26;Palencia;12;0;12;88.57791556;83.88732605;0;34.08099999
2021-12-26;Soria;2;0;2;90.17370955;84.60240313;0;40.80486927
2021-12-26;Zamora;5;0;5;88.32450114;85.26273829;0;39.28529557
2021-12-27;Ávila;1719;19;236;89.94697585;85.0092602;1463;35.70948346
2021-12-27;León;4854;129;107;86.47354849;83.2632619;4608;36.3636762
2021-12-27;Soria;893;105;82;90.3109671;84.74866118;707;41.4619054
2021-12-27;TotalCyL;19121;675;1980;87.56383308;84.08033177;16487;34.52694414
2021-12-28;Ávila;1938;73;15;89.98629998;85.05302415;1872;36.79343414
2021-12-28;Segovia;1735;52;21;85.23697207;81.01030767;1661;33.09529705
2021-12-28;Zamora;674;104;602;89.31636457;85.28677281;69;39.40077848
2021-12-29;Palencia;293;26;46;88.68707156;83.98712583;232;34.50015906
2021-12-29;Salamanca;2699;98;87;90.14077663;87.07618946;2529;37.50611247
2021-12-29;Soria;569;24;117;90.52135367;84.89604428;444;43.07186895
2021-12-31;Salamanca;1;6;1;;;0;
2021-12-31;Segovia;0;2;0;;;0;
2021-12-31;TotalCyL;470;172;8;;;458;
2022-01-01;Ávila;0;0;0;;;0;
2022-01-01;Palencia;0;0;0;;;0;
2022-01-01;Salamanca;0;1;0;;;0;
2022-01-01;Soria;0;0;0;;;0;
2022-01-01;Valladolid;0;0;0;;;0;
2022-01-02;Burgos;23;0;16;85.96644764;82.6883825;7;32.8678876
2022-01-02;León;0;0;0;86.70600014;83.47227121;0;39.19143631
2022-01-02;Valladolid;9;0;7;87.33292487;84.31515282;2;33.18070331
2022-01-03;Ávila;900;8;141;90.36812462;85.27311244;751;38.59219606
2022-01-03;León;4072;75;77;86.73776781;83.49899987;3911;39.97313989
2022-01-03;Segovia;2065;54;223;85.55297828;81.22076128;1786;36.221478
2022-01-04;León;5125;141;556;86.86659115;83.53405384;4439;40.87906599
2022-01-04;Salamanca;2397;91;2123;90.91132743;87.21225835;199;38.95518535
2022-01-05;Burgos;1884;206;607;;;1199;
2022-01-05;Palencia;208;40;13;;;165;
2022-01-05;Segovia;1745;109;255;;;1414;
2022-01-05;Soria;365;8;2;;;357;
2022-01-06;Burgos;13;88;11;86.47224941;82.83293723;2;34.29693835
2022-01-06;Soria;3;1;3;90.76999235;85.1435579;0;44.88771882
2022-01-07;Segovia;1854;80;715;;;1061;
2022-01-07;Soria;1391;81;2;;;1310;
2022-01-07;Valladolid;3866;175;1783;;;1905;
2022-01-07;Zamora;3002;43;28;;;2932;
2022-01-08;Burgos;2579;161;417;;;2130;
2022-01-08;León;1386;337;348;;;1036;
2022-01-09;Palencia;3;5;3;88.8941561;84.19046787;0;36.60718184
2022-01-09;Soria;1;0;0;90.79586877;85.24481346;1;46.18941542
2022-01-09;Valladolid;9;188;4;88.661267;84.45536244;4;35.03627204
2022-01-10;Burgos;3183;237;801;87.22494058;83.30686425;2208;36.93694953
2022-01-10;León;4894;81;229;87.70613379;83.88371721;4572;43.43734869
2022-01-10;Salamanca;1860;59;734;92.1830248;87.60284894;1077;40.53880849
2022-01-10;Soria;1324;29;4;90.81611989;85.58233203;1289;47.48323658
2022-01-10;Valladolid;4594;177;99;88.6906534;84.86850066;4317;35.80454394
2022-01-10;Zamora;2346;22;22;89.58133046;85.88646329;2301;48.49930827
2022-01-11;Palencia;3120;52;44;88.96713469;84.69445675;3028;40.0664916
2022-01-11;Salamanca;2919;166;702;92.41112242;87.65569713;2133;41.15263709
2022-01-11;Soria;494;17;12;90.85549705;85.62058413;465;47.95801269
2022-01-11;Valladolid;4528;100;2461;89.16525337;84.89193295;1982;36.16543967
2022-01-12;Burgos;3619;254;1559;87.90493499;83.46400112;1955;38.30448763
2022-01-12;León;5877;141;2651;88.38398997;83.9790202;3117;45.16879583
2022-01-13;Salamanca;2557;152;644;92.81781045;87.74924448;1839;42.27672402
2022-01-13;Valladolid;5492;548;70;89.6832607;85.08400093;5222;37.46804469
2022-01-13;Zamora;1278;77;92;89.70736511;86.07463597;1112;51.93917509
2022-01-14;Ávila;1053;79;85;;;888;
2022-01-14;Burgos;3087;289;92;;;2917;
2022-01-14;Segovia;1157;37;19;;;1107;
2022-01-15;Salamanca;293;65;290;;;3;
2022-01-15;Zamora;0;3;0;;;0;
2022-01-16;León;1278;18;10;88.69859937;84.18167597;1249;48.36155543
2022-01-17;León;1782;71;352;88.78557704;84.20424197;1364;48.62424114
2022-01-17;Salamanca;2950;47;34;93.05441237;87.85888928;2871;44.25701226
2022-01-17;TotalCyL;17568;482;1241;89.89251407;85.08433274;15854;44.43325408
2022-01-18;Ávila;1420;22;19;90.72521311;85.98094682;1375;44.87771463
2022-01-18;Burgos;3838;193;610;88.69732979;83.7925346;3116;42.48594995
2022-01-18;León;4524;146;1526;89.13283045;84.24915487;2885;49.21292878
2022-01-18;Palencia;761;26;17;89.13492306;84.91962999;724;47.5302674
2022-01-18;Soria;677;32;2;91.11538635;85.87147293;663;49.6017281
2022-01-19;Ávila;1629;19;503;90.3666866;85.37408328;1101;45.19719241
2022-01-19;León;3556;274;353;89.48534162;84.57211414;3116;49.96264541
2022-01-19;Segovia;1472;98;293;86.66653684;81.9189126;1121;43.09536792
2022-01-19;Soria;287;7;27;90.61171997;85.37687318;255;49.5783941
2022-01-20;Palencia;1389;48;526;90.48426975;85.94747332;839;49.38315211
2022-01-20;Segovia;1166;81;224;86.83595576;81.99161344;912;43.64386976
2022-01-21;Zamora;362;10;358;;;3;
2022-01-21;TotalCyL;14882;701;984;;;13587;
2022-01-22;Segovia;0;0;0;;;0;
2022-01-22;Valladolid;3404;56;23;;;3349;
2022-01-23;Burgos;3034;39;23;89.64823298;84.74584882;2972;45.61907101
2022-01-23;Palencia;12;0;11;90.66907183;86.10073921;0;49.80636779
2022-01-23;Soria;1;0;1;90.65421606;85.44844554;0;50.28293447
2022-01-23;Zamora;2;0;0;91.23553468;86.89815115;2;55.0186773
2022-01-24;Zamora;1471;13;16;91.25854937;86.91762512;1440;55.76753985
2022-01-25;Segovia;863;62;84;87.11896973;82.1097523;761;44.56820896
2022-01-26;Burgos;1716;65;43;89.73629469;84.84378925;1617;47.27079258
2022-01-27;Ávila;1030;48;16;90.99178496;85.69513078;995;49.10452929
